sugars_100g_scaled,carbohydrates_100g_scaled,fiber_100g_scaled,fat_100g_scaled,saturated-fat_100g_scaled,proteins_100g_scaled,salt_100g_scaled,sodium_100g_scaled,energy_100g_scaled,nutrition-score-fr_100g_scaled,additives_n_scaled,product_name,ingredients_text,categories,main_category,nutrition_grade_fr,countries_en
1.2317695360086156,0.14385339976541692,-0.28379582755709337,1.400776082194102,1.3282842330656202,0.14959762509982874,-0.08913399350804815,-0.0891748040859428,0.8778663659340302,1.1394350119102616,-0.6092768782102548,merci,milk chocolate sugar whole milk powder cocoa butter cocoa mass lactose soy lecithin emulsifier vanilla extract chocolate sugar cocoa mass cocoa butter butterfat soy lecithin emulsifier vanilla extract milk chocolate sugar cocoa butter cream powder cocoa mass whole milk powder soy lecithin emulsifier vanilla extract milk chocolate sugar cocoa mass cocoa butter cream powder whole milk powder soy lecithin emulsifier vanilla extract milk chocolate sugar cocoa butter cream powder cocoa mass whole milk powder lactose soy lecithin emulsifier vanilla extract white chocolate sugar cocoa butter whole milk powder cream powder lactose soy lecithin emulsifier salt vanilla extract sugar vegetable fat from one or more of palm oil sheanut oil hazelnuts almonds buttermilk powder whey product fat reduced cocoa skimmed milk powder cocoa butter dextrose lactose butterfat fructose coffee glucose syrup invert sugar syrup soy lecithin emulsifier natural flavor vanilla extract salt,sugary snacks chocolates milk chocolates,en sugary snacks,e,united states
-0.23090590639184694,0.1971485743561784,0.022814962656097244,1.2239868479796643,0.4110188046789587,0.7518542449721277,-0.0632779019429658,-0.06326301699518729,0.7933776125047418,0.24850438389765034,0.4830432586866854,pocky almond crush,wheat flour sugar almond whole milk powder vegetable oil contains one or more of the following illipe butter sal butter shea butter or interesterified palm oil chocolate liquor cocoa butter shortening interesterified vegetable oil contains one or more of the following coconut oil palm oil or canola oil emulsifier soy lecithin sucrose fatty acid esters wheat protein salt emulsifier soy lecithin polyglycerol polyricinoleate butter yeast artificial flavor coloring annatto leavening sodium bicarbonate,biscuits,en sugary snacks,d,united states
0.6041676617871404,0.9432810186268417,-0.9447682687543812,0.3320048026249992,0.8364172642205988,-0.1857308530008141,-0.06498822706594791,-0.06505179914149192,0.7511332357900976,1.2667108159120632,-0.9733835905092348,pocky strawberry,ingredients wheat flour sugar vegetable oilcontains one or more of the following illipe butter salt butter shea butter palm oil interesterified coconut oil interesterified palm oil interesterfied canola oil whole milk powder lactose strawberry,biscuits,en sugary snacks,e,united states
0.10623559628911072,0.8544557276422389,-0.22599215399231157,0.28378955693015234,0.5971306307284263,0.2630420853527826,-0.05512870576875697,-0.05508572718350902,0.6525630234559278,0.6303317959030552,0.4830432586866854,pocky,wheat flour sugar chocolate liquor blend of vegetable oil interesterified sunflower oil palm oil whole milk powder palm oil shortening contains percent or less of cocoa butter salt artificial flavors yeast lecithin polyglycerol polyricinoleate leavening sodium bicarbonate monoglyceride sodium hydroxide papain,sugary snacks biscuits and cakes biscuits chocolate biscuits,en sugary snacks,e,united states
1.6908006588896118,1.6938547274467355,-0.9447682687543812,-1.0541835111018452,-1.1177569092988109,-1.16669177401165,-0.08664396134370657,-0.08664495505045484,-0.1655697389176818,-0.006047224105952929,-0.6092768782102548,air heads blue raspberry,sucre sirop de ble maltodextrine dextrose amidon modifie de ble huile de soja partiellement hydrogenee huile de palme,snacks sucres barres barres de cereales,en sugary snacks,d,france
-0.256839868136536,1.0098999868652938,-0.2662034051678119,-0.39122388279770215,-0.3600159032402642,0.0678508816822592,-0.027159859639990847,-0.027161409268530938,0.3005265508338927,-0.006047224105952929,1.2112566832846456,rich tea biscuits,farine de ble farine de ble carbonate de calcium fer niacine thiamine sucre huile de palme huile de colza extrait de malt dorge gluten poudre a lever e bicarbonate de soude e sirop de glucose sel conservateur e sulfites,snacks sucres biscuits et gateaux biscuits,en sugary snacks,d,france united kingdom
0.8375733174893418,1.1475791878914285,-0.31646746913718743,-0.5599772427296658,-0.346722201379588,-0.21576026895012534,-0.03219022764876184,-0.03219173026488822,0.23575183987143822,0.5030559919012536,1.2112566832846456,ginger snaps,farine de ble contient gluten avec farine de ble carbonate de calcium fer niacine thiamine sucre sirop de glucose partiellement inverti huile de palme gingembre moulu poudre a lever bicarbonate de soude e e sel emulsifiant lecithine de soja arome,snacks sucres biscuits et gateaux biscuits,en sugary snacks,d,belgium france united kingdom
0.24627898971043158,0.8544557276422389,-0.4421276290606262,0.11503619699818884,0.530662121425045,-0.33254133097522487,-0.05734206769261605,-0.057343335246674045,0.4934425378307679,0.8848834039066584,0.8471499709856655,custard creams,farine de ble contient gluten avec farine de ble carbonate de calcium fer niacine thiamine sucre huile de palme matiere seche de lactoserum lait sirop de glucose amidon de ble contient gluten poudre a lever e bicarbonate de soude sel arome colorant carotenoides,biscuits fourres biscuits,en sugary snacks,e,france
-0.03899458948114799,-1.0686118221744112,-0.6431838849381282,0.573081031099233,0.9693542828273614,-0.16237464059579423,-0.09034128183015316,-0.09029918143504856,-0.2486503464564821,0.5030559919012536,-0.6092768782102548,vanilla milk chocolate almond,vanilla ice cream cream skim milk sugar egg yolks vanilla extract milk chocolate and vegetable oil coating with almonds milk chocolate sugar whole milk powder chocolate cocoa butter soy lecithin vanilla extract almonds roasted in vegetable oil almonds safflower oil coconut oil,desserts frozen foods frozen desserts ice creams and sorbets ice creams,en desserts,d,united states
-1.0540498521682775,0.7700717012068666,-0.5250633346100958,-0.4876543741873956,-0.23106699519170454,0.2230028640870342,0.2927715457178374,0.2934712510392772,0.06114174945090879,0.6303317959030552,2.6676835324805657,sogokimyun,noodle wheat flour palm oil modified starch wheat gluten salt potato starch soybean oil sugar solution d sorbitol solution potassiuim carbonate guar gum glycerin fatty acid ester lectihin sodium carbonate sodium phosphate dibasic sodium polyphosphate riboflavin pyro sodiumphosphate citric acid soup salt hydrolyzed vegetable protein monosodium l glutamate sugar artificial beef seasoning flavor artificial pork flavor seasoning powder red pepper seasoning powder artificial bacon flavor artificial beef flavor beef extract powder beef extract ehbp nc sugar soy sauce garlic powder yeast extract glycine alanine maltodextrin black pepper powder black pepper powder onion powder kimchi seasoning powder palm oil garlic powder oleoresin capsicum coating powder dl malic acid garlic concentrate oleoresin paprika sodium inosinate sodium guanylate flake dried carrot dried welsh onion dried cabbage dried radish green,plant based foods and beverages plant based foods cereals and potatoes cereals and their products noodles instant noodles,en plant based foods and beverages,e,united states
0.3240808749444987,0.46362444730998675,0.16104113857187996,0.5409375339693353,0.6635991400318076,-0.0989792069250258,-0.027159859639990847,-0.027161409268530938,0.6187675220842124,0.7576075999048568,-0.9733835905092348,dark chocolate digestives,desconocido,sugary snacks biscuits and cakes biscuits chocolate biscuits dark chocolate biscuits,en sugary snacks,e,france united kingdom
-0.5006191085366131,-1.126348261314403,-0.9447682687543812,-1.5564256537564989,-1.1177569092988109,-0.9998616854043649,-0.08600510460659266,-0.08600610428391747,-0.5373202540065509,0.7576075999048568,-0.6092768782102548,raspberry licorice,molasses wheat flour raspberry puree citric acid natural raspberry flavor black carrot juice licorice extract,candy sugary snacks sweets licorice,en beverages,e,united states
-1.0867266439665857,1.0498713678083653,0.4148746616172262,-1.0132005522612253,-0.9382919341796815,-0.264140994646238,-0.04386068142911019,-0.0438419536924514,-0.15008013412231228,-1.9151842841329774,5.216430518573426,blueberry cereal bars,filling high fructose corn syrup corn syrup water blueberry puree concentrate sugar glycerin maltodextrin sodium alginate modified corn starch citric acid methylcellulose monocalcium phosphate xanthan gum malic acid natural and artificial flavors red blue whole wheat flour whole grain rolled oats enriched wheat flour bleached wheat flour malted barley flour niacin reduced iron thiamin mononitrate riboflavin folic acid vegetable oil blend canola palm and palm kernel oils tbhq high fructose corn syrup sugar glycerin contains less than of the following nonfat dry milk calcium carbonate soluble corn fiber honey wheat bran salt sorbitan monostearate natural and artificial vanilla flavor leavening potassium bicarbonate wheat gluten xanthan gum reduced iron vitamin a palmitate niacinamide pyridoxine hydrochloride vitamin b dicalcium phosphate zinc oxide riboflavin vitamin b thiamin hydrochloride vitamin b cyanocobalamin vitamin b folic acid soy lecithin,sugary snacks bars cereal bars,en sugary snacks,a,united states
-1.1749021138985283,0.6945702038699542,-0.19080730921374867,-0.10996828291109607,0.07867625816205225,0.5016091120612002,0.44670080678622653,0.4467954350082447,0.32868946864365545,0.6303317959030552,3.0317902447795455,japanese style noodles chicken flavored soup,noodles enriched wheat flour wheat flour niacin reduced iron thiamine mononitrate riboflavin folic acid palm oil tbhq and citric acid added tapioca starch salt guar gum sodium carbonate tocopherols potassium carbonate soup base salt monosodium glutamate sugar onion powder maltodextrin spices leek chips chicken broth powder maltodextrin chicken broth flavor contains chicken broth salt flavor garlic powder disodium inosinate disodium guanylate corn oil turmeric powder sodium citrate yeast extract citric acid natural flavors,plant based foods and beverages plant based foods cereals and potatoes cereals and their products noodles instant noodles,en plant based foods and beverages,e,united states
0.20478465091892922,0.5657735319422802,-0.07771316528265375,0.6614756482064521,1.6340393758611742,-0.015564162621383307,-0.06740280371015793,-0.06735166190102643,0.6807259412656905,0.6303317959030552,0.11893654638770537,quadratini hazelnut,unbleached wheat flour expeller pressed coconut oil glucose syrup sugar hazelnuts in the cream sweet whey powder milk soy flour skimmed milk powder cocoa dextrose barley malt extract salt raising agents sodium hydrogen carbonate disodium diphosphate emulsifier soy lecithin bourbon vanilla pads spices,sugary snacks biscuits and cakes biscuits cookies,en sugary snacks,e,united states
-0.43837760034935935,-0.9131675629513563,0.5631536503268839,2.0677536476394827,0.2116132767688148,1.9863969006660362,-0.03872970606016388,-0.03873114756015248,1.1876584618414212,0.24850438389765034,-0.6092768782102548,noix de cajou grillees au miel,noix de cajou sucre huile de palme miel sirop de glucose sel stabilisant gomme xanthane,snacks sales fruits a coques noix de cajou,en plant based foods and beverages,d,france united kingdom
0.5211789842041358,0.9832523995699132,0.6661949814641037,-0.14211178004099378,-0.43579000384611893,-0.3642390478106091,-0.02897079212314837,-0.029020615908784544,0.28644509192901124,0.1212285798958487,0.11893654638770537,chocolate chippers,whole grain wheat flour enriched wheat flour contains niacin reduced iron thiamine mononitrate vitamin b folic acid vegetable oils soybean or canola oil vegetable mono and diglycerides brown sugar chocolate chips chocolate cocoa butter soy lecithin whole eggs whole egg whites fibers chicory root maltodextrin water salt baking soda and vanilla,sugary snacks biscuits and cakes biscuits cookies chocolate cookies chocolate chip cookies,en sugary snacks,d,united states
0.4003267224738847,-0.36333901175666505,-0.6934479489075037,-1.0051646779787509,-0.4663655181256742,-0.5127178266710927,-0.08268304957360037,-0.08268408029792318,-0.9316011033432302,-0.2605988321095562,1.2112566832846456,ben jerrys phish food froyo,skim milk water corn syrup liquid sugar sugar water sugar cream corn syrup solids cocoa processed with alkali coconut oil butter cream salt nonfat yogurt powder cultured nonfat milk egg yolks egg whites vanilla extract natural flavor pectin cocoa locust bean gum salt carrageenan guar gum sodium bicarbonate yogurt cultures milk soy lecithin,ice cream tubs frozen yogurts,en desserts,d,canada united states
0.06992804984654609,-0.8598723883605947,-0.9447682687543812,-0.3510445113853299,0.07867625816205225,-0.4993714195825099,-0.08551212854173311,-0.08551313282627447,-0.7837457848419754,0.24850438389765034,-0.9733835905092348,cookie dough ben jerrys g,desconocido,desserts frozen foods frozen desserts ice creams and sorbets ice creams ice cream tubs,en desserts,d,france
1.195461989566051,0.17494225161002772,2.39779198520909,0.31593305406005034,1.5409834628364405,1.0521484044652407,-0.01740094570297533,-0.01752130211111197,0.3709338453582997,1.1394350119102616,-0.6092768782102548,unsweetened carob chips,nonfat milk powder carob powder whey powder palm kernel oil soy lecithin,energy bar chocolate carob chocolate bars chocolate chips,en sugary snacks,e,united states
-1.0348587204772075,0.7212177911653347,-0.14054324524437312,-0.23854227143068754,-0.9316450832493433,0.7351712361113992,-0.002008019596136422,-0.0020098042867448553,0.3582605323439064,-1.6606326761293742,-0.9733835905092348,monterey jack chutney pitta chips,desconocido,salty snacks appetizers crackers,en salty snacks,b,france united kingdom
1.2369563283575533,1.360759886254475,-0.9447682687543812,-0.9537350825709143,-0.45307181626499804,-0.7496165524934374,-0.025952571317885833,-0.02595413222940519,-0.1641615930271937,0.8848834039066584,-0.6092768782102548,bit o honey,corn syrup sugar nonfat milk hydrogenated coconut oil almonds and less than of honey salt egg whites canola and or safflower and or palm oil modified soy protein natural flavor tbhq and citric acid to preserve freshness,sugary snacks confectioneries candies,en sugary snacks,e,united states
0.2773997438040585,0.6057449128853514,-0.19080730921374867,0.3721841740373715,0.47748731398233996,-0.23244327781085394,0.008034607096573774,0.008032728550382616,0.5497683734502935,1.01215920790846,-0.2451701659112747,biscuits a lavoine et aux canneberges,farine de ble sucre flocons davoine graisse vegetale palme eau canneberge sechee sucree canneberges sucre huile de tournesol beurre lait lactose poudre a lever bicarbonate dammonium bicarbonate de sodium sel arome naturel,biscuits,en sugary snacks,e,france
-0.9975138155648552,0.9521635477253021,-0.38935036189278194,-1.5564256537564989,-1.1177569092988109,0.30975451016282235,0.16298805109154862,0.16314569466565476,-0.2908947231711263,-0.3878746361113578,-0.6092768782102548,thins,enriched flour wheat flour niacin reduced iron thiamine monoitrate ribovlavin folic acid water malt salt dextrose canola oil yeast soda,salty snacks pretzels,en salty snacks,d,united states
-1.0540498521682775,1.5073216163790695,-0.10787160366427907,-1.5564256537564989,-1.1177569092988109,0.5016091120612002,0.11067222380033141,0.11024885119636096,-0.2204874286467193,-0.6424262441149611,-0.2451701659112747,mini pretzels,enriched flour wheat flour niacin reduced iron thiamine mononitrate riboflavin folic acid water salt malt dextrose canola oil yeast soda adds a trivial amount of fat,salty snacks,en salty snacks,c,united states
-0.5784209937706801,-1.6237698908281788,-0.9447682687543812,-1.5564256537564989,-1.1177569092988109,-1.16669177401165,-0.09871181419674792,-0.09870645752268029,-2.0961377547769224,0.24850438389765034,1.2112566832846456,sun drop,carbonated water high fructose corn syrup citric acid orange juice concentrate natural flavor sodium benzoate preservative caffeine acacia gum yellow glycerol ester of wood rosin brominated vegetable oil,beverages carbonated drinks sodas sugared beverages,en beverages,e,united states
-1.2267700373879065,0.9788111350206833,0.8496588149523242,-0.407295631362651,-1.1177569092988109,0.024475058644364982,-0.10261537977155412,-0.10261622421388895,0.14563050288019722,-2.2970116961383824,-0.9733835905092348,certified organic tortilla chips,organic corn organic canola oil,salty snacks appetizers chips and fries crisps fr chips de mais chips tortilla chips,en salty snacks,a,united states
0.7493978475573994,1.4051725317467765,-0.9447682687543812,0.16325144269303543,-0.16858659644652618,-0.3725805522409733,0.10463578218980635,0.10437142414421724,0.7088888590754534,1.9030898359210715,1.9394701078826055,flavored chocolate chip cookies soft baked,enriched bleached wheat flour wheat flour niacin iron thiamin mononitrate riboflavin folic acid sugar partially hydrogenated soybean oil chocolate flavored chips sugar partially hydrogenated oil soybean and or cottonseed cocoa processed with alkali dextrose cocoa polysorbate emulsifier sorbitan monostearate stabilizer soy lecithin emulsifier vanillin artificial flavor high fructose corn syrup corn syrup contains or less of partially hydrogenated cottonseed oil salt baking soda whey eggs baking powder sodium acid pyrophosphate baking soda corn starch calcium phosphate cocoa natural and artificial flavors caramel color soy lecithin,sugary snacks biscuits and cakes biscuits chocolate biscuits cookies chocolate cookies,en sugary snacks,e,united states
-1.07635305926871,-0.33136190700220813,-0.4421276290606262,0.17932319125798457,0.6104243325891026,0.10121689940371607,-0.019111270825957434,-0.019112895674359413,-0.04165290055472546,0.1212285798958487,-0.9733835905092348,ultimate garlic baguettes,desconocido,salty snacks appetizers pains a lail,en salty snacks,d,france united kingdom
1.0398582190979166,0.5346846800976691,-0.6180518529534405,0.19539493982293343,0.5705432270070736,-0.16571124236793988,-0.05935421489612452,-0.05935546364521706,0.3892397419346455,1.2667108159120632,0.4830432586866854,extremely chocolatey millionaires caramel crispy mini bites,sugar rice sweetened condensed skimmed milk skimmed milk sugar dried whole milk cocoa butter cocoa mass glucose syrup invert sugar syrup palm oil unsalted butter milk butter oil milk water palm fat emulsifier soya lecithin e sweetened condensed skimmed milk milk sugar salt brown sugar caramelised sugar flavourings stabiliser pectin rapeseed oil colour carotenes,biscuits au chocolat au lait snacks sucres,en sugary snacks,e,france united kingdom
-0.9757292876993164,-1.6903888590666307,-0.9447682687543812,-0.9087341865890574,-0.7960493242704455,-0.8980953313539211,0.1237511806231357,0.12404802775356806,-1.6145518602299784,-0.2605988321095562,2.3035768201815854,gourmet nacho,cheese whey partially hydrogenated soybean oil corn starch modified cheddar cheese cultured milk salt enzymes annato salt contains or less of monosodium glutamate jalapeno peppers white distilled vinegar anhydrous milkfat tomatoes sodium stearoyl lactylate natural flavors maltodextrin lactic acid acetic acid buttermilk powder nonfat dry milk annatto and turmeric colors citric acid caramel color whole milk powder fdc yellow no xanthan gum fdc yellow no cultured buttermilk,canned foods dairies cheeses processed cheese canned cheeses sauces,en groceries,d,united states
-1.0270785319538007,-1.3706178115220606,0.21633160893819295,-1.5564256537564989,-1.1177569092988109,-0.14068672907684707,-0.07706111028699802,-0.07706219355239435,-1.7863456588695314,-2.5515633041419856,-0.9733835905092348,black beans,water organic black beans sea salt,plant based foods and beverages plant based foods canned foods canned plant based foods legumes and their products canned legumes canned common beans,en plant based foods and beverages,a,united states
1.060605388493668,0.13941213521618673,-0.3415995011218752,0.5650451568167584,0.9161794753846565,-0.33254133097522487,-0.07243317171892881,-0.07243429823574585,0.40472934673001504,1.01215920790846,1.9394701078826055,chocolate sponge squares with chocolate,milk chocolate sugar cocoa butter cocoa mass dried skimmed milk milk fat lactose milk emulsifier soya lecithln sugar pasteurised free range egg wheatflour gluten with wheatflour calcium carbonate iron niacin thiamin butter milk dark chocolate cocoa mass sugar cocoa butter fat reduced cocoa butter soya lecithin lnvert sugar syrup fat reduced cocoa powder rapeseed oil humectant glycerol palm oil dried skimmed milk dried glucose syrup white chocolate sugar dried whole milk cocoa butter dried skimmed milk emulsifier soya lecithin vanilla flavouring salt raising agent e e emulsifier e soya lecithin glucose syrup cornflour xanthan gum dried free range egg white colour curcumin,sugary snacks desserts biscuits and cakes cakes,en sugary snacks,e,united kingdom
-1.2267700373879065,-2.111420738333648,-0.4873652866330641,-1.5564256537564989,-1.1177569092988109,-0.8630610127463911,-0.048991656798056483,-0.04895275982475032,-2.289194556362846,-1.9151842841329774,-0.9733835905092348,straw mushrooms medium peeled,straw mushrooms water salt,plant based foods and beverages plant based foods canned foods canned plant based foods mushrooms and their products canned mushrooms,en plant based foods and beverages,a,united states
-0.8066398571239438,-1.832509324641995,-0.9196362367696934,-1.5483897794740242,-1.1044632074381346,-1.1500087651509214,-0.09255464375401236,-0.09255558222117455,-2.1806265082062106,-0.3878746361113578,-0.9733835905092348,sparkling elderflower soda,eau sucre extrait de fleur de sureau dioxyde de carbone acidifiant acide citrique arome de fleur de sureau antioxydant acide ascorbique,boissons boissons gazeuses sodas boissons sucrees boissons a la fleur de sureau,en beverages,e,france united kingdom
-1.0919134363155234,-1.952423467471209,-0.7939760768462547,-1.419815790954433,-0.9848198906920483,-1.0999597385687359,-0.05029955248033692,-0.05030088585177402,-2.1397902773820547,-1.5333568721275725,-0.9733835905092348,carrot coriander soup,water carrots milk concentrated car milk salt vegetable stock onions salt ground black pepper coriander seeds for allergens see ingredients in bold llsuitable for vegetarians,en plant based foods and beverages en plant based foods en fruits and vegetables based foods en canned foods en meals en soups en vegetable soups en canned meals en canned soups en canned vegetable soups,en plant based foods and beverages,b,france united kingdom
-1.2267700373879065,0.5835385901392006,0.6259837302886033,0.7016550196188245,0.33125659351490117,-0.12400372021611862,0.005034495616142823,0.005221785177618208,0.3850153042631811,-0.006047224105952929,2.6676835324805657,sugar free cookies chocolate chip,enriched flour wheat flour niacin reduced iron vitamin b thiamin mononitrate vitamin b riboflavin folic acid soybean and palm oil sugar free chocolate flavored chips maltitol chocolate processed with alkali cocoa butter soy lecithin vanilla extract maltitol polydextrose maltodextrin sorbitol contains or less of natural and artificial flavors contains milk salt leavening backing soda sodium acid pyrophosphate eggs soy lecithin xanthan gum sodium stearoyl lactylate acesulfame potassium carmel color sucralose excess consumption may have a laxative effect,sugary snacks biscuits and cakes biscuits cookies chocolate cookies,en sugary snacks,d,united states
-1.0416015505308267,0.3437103044807732,-0.04755472690102852,1.0230899909178028,-0.6431717528726685,0.024475058644364982,0.05231995489858914,0.0524967419013832,0.7792961535998604,-0.5151504401131595,-0.6092768782102548,kettle brand jalapeno potato chips,potatoes safflower and or sunflower and or canola oil dextrose salt sugar maltodextrin onion powder natural flavors torula yeast yeast extract garlic powder jalapeno powder parsley flakes paprika extract color,salty snacks chips and fries potato chips chips potato crips,en salty snacks,c,united states
-0.41659307248382055,-0.3415768154654373,-0.6934479489075037,-0.049699225792537625,-0.010391544304478665,-0.6461818975569207,-0.08932715963958496,-0.08932812826991178,-0.3486287046811401,-0.006047224105952929,-0.6092768782102548,vanilla pie non fairy frozen dessert,filling filtered water brown rice partially milled expeller pressed high oleic safflower oil vanilla tapioca starch gaur gum sea salt carrageenan oatmeal cookies wheat flour rice syrup expeller pressed safflower oil oats baking soda coating coconut oil malted corn and barley carob soybean oil soy lecithin,frozen desserts,en desserts,d,united states
1.574097831038511,0.2948563944392416,-0.5677877889840649,0.9829106195054306,1.4612212516723828,0.21799796142881575,-0.0774635397276997,-0.07746461923210295,0.8285812597669453,1.393986619913865,-0.9733835905092348,easter egg hunt bag,desconocido,snacks sucres chocolats chocolats de paques oeufs en chocolat,en sugary snacks,e,france united kingdom
-1.2267700373879065,-2.1922517531296366,-0.9447682687543812,-0.8002498837756521,-0.8837877565509088,2.7538153082595476,0.01509523163368458,0.014676776522371215,-1.2667398252794075,-1.406081068125771,-0.9733835905092348,smoked salmon fillets in oil,medium red salmon soybean oil water smoke flavor salt color added,canned foods seafood fishes canned fishes salmons canned salmon,en canned foods,c,united states
0.3292676672934366,-0.11818120863916123,0.7315382646242918,0.8543366309858391,-0.23106699519170454,0.5016091120612002,-0.01740094570297533,-0.01752130211111197,0.5680742700266393,0.24850438389765034,0.11893654638770537,honey caribbean mix,peanuts pineapples pineapple sugar citric acid sulphur dioxide noney sesame sticks unbleached wheat flour contains malted barley flour as a natural enzyme additive soybean oil sesame seeds honey coating sucrose wheat starch honey bulgur wheat tack blend maltodextrin zanthan gum salt beet powder color turmeric color yogurt raisins yogurt coating sugar partially hydrogenated palm kernel oil yogurt powder nonfat milk soy lecithin an emulsifier and vanilla raisins dextrin confectioners glaze almonds banana chips banana sugar coconut oil and natural banana flavoring blueberries blueberries sugar sunflower oil vegetable oil may contain one or more of the following canola peanut sunflower soybean and salt,salty snacks nuts,en plant based foods and beverages,d,united states
0.7805186016510263,0.5391259446468992,-0.46725966104531397,0.6373680253590287,1.1155850032948005,-0.29917531325376784,-0.049293478878582736,-0.04929482165250252,0.665236336470321,1.2667108159120632,-0.9733835905092348,belgian dark chocolate stem ginger cookiers,desconocido,sugary snacks biscuits and cakes biscuits chocolate biscuits cookies chocolate cookies dark chocolate biscuits,en sugary snacks,e,france united kingdom
-0.9518700428942025,0.3614753626776937,0.06051301063312885,-0.6724794826843082,-0.4796592199863506,2.036445927248222,0.07344750053542685,0.07344501065861317,0.06395804123188507,-0.2605988321095562,0.8471499709856655,crackers de lentilles saveur poivre noir et sel de mer,farine de lentilles fecule de mais fecule de pomme de terre huile de palme proteine de lait sucre proteine de lactoserum lait creme legere lait poivre noir concasse poudre a lever e bicarbonate de soude e emulsifiant e sel de mer antioxvdant e,crackers biscuits aperitifs,en salty snacks,d,france
-0.7080908024941255,0.8056018176007076,-0.31646746913718743,-0.15014765432346838,-0.28690054300654483,0.5016091120612002,0.1338119166406775,0.133758559404936,0.27236363302412986,0.7576075999048568,3.0317902447795455,mi goreng satay,noodles wheat flour refined palm oil contains tbhq e salt sodium tripolyphosphate potassium carbonate sodium carbonate guar gum riboflavin seasoning powder sugar salt monosodium glutamate disodium guanylate disodium inosinate artificial flavor yeast extract garlic powder onion powder silicon dioxide lime flavor caramel tartaric acid seasoning oil refined palm oil contains tbhq peanut chili onion garlic herbs sweet soy sauce sugar water salt wheat soy bean spices sesame oil chili powder fried onion,plant based foods and beverages plant based foods cereals and potatoes cereals and their products noodles instant noodles asian foods,en plant based foods and beverages,e,australia indonesia united states
-1.0042566456184745,0.7789542303053271,-0.19080730921374867,-0.3269368885379064,-0.2058089616564196,0.6017071652255711,0.31389909135467514,0.3139144755684728,0.31460800973877406,0.37578018789945195,-0.9733835905092348,instant noodles chicken flavour,desconocido,instant noodles,en plant based foods and beverages,d,france
0.8116393557446528,0.4058880081699951,-0.6180518529534405,0.30789717977757575,0.6503054381711314,-0.23244327781085394,-0.049293478878582736,-0.04929482165250252,0.38219901248220484,1.2667108159120632,0.8471499709856655,shortbread caramel et chocolat au lait,lait concentre sucre ecreme lait ecreme sucre sucre beurre lait farine de ble contient gluten farine de ble carbonate de calcium fer niacine thiamine farine de riz sirop de glucose sirop de sucre inverti huile de palme beurre de cacao masse de cacao lait en poudre ecreme matiere grasse laitiere lait lactose lait sel emulsifiant e lecithine de soja arome stabilisant pectine,snacks sucres biscuits et gateaux biscuits biscuits au chocolat sables biscuits au chocolat au lait shortbread biscuits au caramel,en sugary snacks,e,france
0.318894082595561,0.03726305058389365,-0.5501953665947834,-0.42336737992760004,-0.7003346708735764,-0.38259035755741033,0.006040569217897001,0.005477325484233154,-0.34722055879065195,0.1212285798958487,-0.9733835905092348,wild blueberry muffin,desconocido,sugary snacks biscuits and cakes pastries blueberry muffin muffin,en sugary snacks,d,united states
1.6778336780172673,0.3836816854238444,-0.9447682687543812,0.8543366309858391,1.2751094256229154,-0.16571124236793988,-0.09657893816102905,-0.09657983901826031,0.6891748166086195,1.5212624239156667,-0.6092768782102548,donald trump milk chocolate,chocolat au lait sucre masse de cacao beurre de cacao lait entier en poudre lecithine de soja emulsifiant et extrait de vanille naturel,snacks sucres chocolats chocolats au lait,en sugary snacks,e,france united states
0.14772993508061324,-0.3624507588468189,0.5329952119452586,1.513278322148745,-0.5315046572429879,0.8019032715543133,-0.07253377907910424,-0.07246246803332534,0.5680742700266393,-0.3878746361113578,-0.9733835905092348,omega trek mix,dried cranberries cranberries sugar cranberry seed oil roasted salted almonds almonds canola oil salt walnuts roasted pumpkin seeds pumpkin seeds canola oil roasted salted pecans pecans canola oil salt dry roasted salted pistachios pistachios salt,sugary snacks,en sugary snacks,d,united states
-0.44875118504723494,-0.7488407746298411,2.196735729331588,2.461511487480731,2.205668555870253,0.5016091120612002,-0.10261537977155412,-0.10261622421388895,1.3143915919853537,0.1212285798958487,-0.6092768782102548,the dark chocolate lovers chocolate bar,cocoa mass sugar cocoa butter soy lecithin natural vanilla flavor,chocolate bar,en sugary snacks,d,united states
1.574097831038511,0.2948563944392416,-0.5677877889840649,0.9829106195054306,1.4612212516723828,0.21799796142881575,-0.07947568693120806,-0.07947674763064583,0.8285812597669453,1.393986619913865,-0.9733835905092348,the snowman the snowdog milk chocolate advent calendar,desconocido,snacks sucres aliments et boissons de noel chocolats chocolats au lait calendriers de lavent,en sugary snacks,e,france united kingdom
1.05541859614473,0.6501575583776528,0.06051301063312885,0.6936191453363498,0.47748731398233996,-0.4993714195825099,-0.05150684080244193,-0.051508162890899774,0.694807400170572,1.01215920790846,0.11893654638770537,joe joes,cookie sugar enriched wheat flour flour niacin reduced iron thiamine mononitrate riboflavin folic acid palm oil expeller pressed soybean oil cocoa processed with alkali natural flavors corn starch organic evaporated cane sugar naturally milled cane sugar baking soda salt soy lecithin emulsifier dark chocolate sugar chocolate liquor processed with alkali cocoa butter milk fat soy lecithin emulsifier natural vanilla peppermint grind sugar rice syrup coconut oil beet color soy lecithin peppermint oil rice flour,sugary snacks biscuits and cakes biscuits cookies,en sugary snacks,e,united states
